name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"33.9804357,74.9374944",03/05/12,22.7,4.6,12.9,22.7,3,12.6,2.4,52.2,0,0,0,,0,0,,16.6,225.7,,30.7,4,339.3,29.4,10,,2012-05-03T05:39:04,2012-05-03T19:15:39,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",04/05/12,24.1,5.8,14,24.1,4.1,13.6,3.9,53.6,0.1,100,4.17,rain,0,0,,16.2,243.9,,33.6,4,292.3,25.3,9,,2012-05-04T05:38:06,2012-05-04T19:16:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",05/05/12,24.2,5.1,14.3,24.2,2.9,13.9,4.3,54.8,0,0,0,,0,0,,16.6,239.8,,34.4,4,324.4,28,10,,2012-05-05T05:37:09,2012-05-05T19:17:12,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",06/05/12,23.4,7.2,14.5,23.4,5.9,14.2,6.3,59.5,0,0,0,,0,0,,14,213.8,,71.5,4,255.3,21.9,9,,2012-05-06T05:36:13,2012-05-06T19:17:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",07/05/12,22.2,7.6,14.7,22.2,6.2,14.4,7.1,63.1,0,0,0,,0,0,,11.9,265.9,,74.5,4,227.3,19.7,7,,2012-05-07T05:35:19,2012-05-07T19:18:44,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",08/05/12,26.2,7.5,15.6,26.2,5.9,15.3,5.3,54.7,0,0,0,,0,0,,17.6,267,,20.3,4,345,29.8,10,,2012-05-08T05:34:26,2012-05-08T19:19:30,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",09/05/12,24.2,13.5,17.9,24.2,13.5,17.9,14.5,82,13,100,8.33,rain,0,0,,15.1,180.6,,59.3,3.5,231.7,20.1,8,,2012-09-05T06:06:34,2012-09-05T18:50:38,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",09/05/12,27.4,7.1,15.7,27.8,5.1,15.5,5,52.7,0,0,0,,0,0,,15.1,146.2,,72,4,250.1,21.7,8,,2012-05-09T05:33:34,2012-05-09T19:20:16,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",10/05/12,23.1,6.3,13.6,23.1,4.5,13.3,0.9,47.9,0,0,0,,0,0,,18,266.4,,4.6,3.8,263.9,22.8,9,,2012-10-05T06:27:36,2012-10-05T18:09:06,0.67,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",10/05/12,22.4,9.7,16.3,22.4,8.5,16.3,6.9,55.4,0.8,100,4.17,rain,0,0,,9.4,109.1,,72.2,4,241.8,21,8,,2012-05-10T05:32:43,2012-05-10T19:21:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",11/05/12,18.4,3.6,8.8,18.4,2.2,8.6,-1.3,51.8,0,0,0,,0,0,,14.8,179.6,,17.1,2.9,179.5,15.5,7,,2012-11-05T06:53:23,2012-11-05T17:33:49,0.71,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",11/05/12,21.5,9.3,15.1,21.5,8.2,15,6.3,58.9,3,100,4.17,rain,0,0,,16.6,188.3,,55.1,4,306.9,26.6,10,,2012-05-11T05:31:54,2012-05-11T19:21:48,0.67,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",12/05/12,19.7,7.3,13.8,19.7,5.7,13.6,6,62.9,9,100,8.33,rain,0,0,,17.3,150.5,,36.5,3.5,325.6,27.9,10,,2012-05-12T05:31:06,2012-05-12T19:22:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",12/05/12,13.2,-0.9,5.2,13.2,-1.3,4.3,-7.4,46.7,0,0,0,,0,0,,10.1,66.2,,64,2,97,8.5,4,,2012-12-05T07:20:57,2012-12-05T17:20:48,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",13/05/12,21.7,6.3,14.1,21.7,4.5,13.8,5.1,57.7,3,100,4.17,rain,0,0,,11.9,187.2,,23.7,4,324.6,27.9,10,,2012-05-13T05:30:19,2012-05-13T19:23:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",14/05/12,22.4,7.1,14.6,22.4,5.4,14.4,5.1,56.3,0,0,0,,0,0,,12.6,175.6,,51.6,4,300.7,26,9,,2012-05-14T05:29:33,2012-05-14T19:24:04,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",15/05/12,21.9,7.5,14.9,21.9,6,14.8,4.9,53.7,0.5,100,16.67,rain,0,0,,15.5,245.6,,36.4,4,301.3,26,9,,2012-05-15T05:28:49,2012-05-15T19:24:49,0.81,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",16/05/12,25.1,6.7,16.2,25.1,4.6,16,4.4,48.3,0.2,100,8.33,rain,0,0,,16.6,327.9,,30.2,4,332.4,28.9,10,,2012-05-16T05:28:07,2012-05-16T19:25:33,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",17/05/12,21,11.1,15.9,21,11.1,15.9,6.4,55.5,4,100,8.33,rain,0,0,,25.9,155.3,,57,4,233.6,20.2,8,,2012-05-17T05:27:26,2012-05-17T19:26:17,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42027099999,remote"
"33.9804357,74.9374944",18/05/12,22.7,7.7,15.3,22.7,5.8,15.1,5.9,57.8,8,100,8.33,rain,0,0,,20.2,247.6,,32.9,3.7,347.2,30,10,,2012-05-18T05:26:46,2012-05-18T19:27:01,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42027099999,remote"
"33.9804357,74.9374944",19/05/12,22.9,7.6,15.8,22.9,5.9,15.6,5.3,53.5,0,0,0,,0,0,,15.8,201.6,,26.6,4,327,28.3,10,,2012-05-19T05:26:08,2012-05-19T19:27:45,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",20/05/12,22.2,7.7,16,22.2,6,15.8,3.9,47.5,0.2,100,8.33,rain,0,0,,11.5,190.8,,29,4.8,336.8,29.2,10,,2012-05-20T05:25:31,2012-05-20T19:28:28,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",21/05/12,19.6,7.2,14.1,19.6,5.5,13.9,5.8,60.3,9,100,12.5,rain,0,0,,19.4,178.8,,45.4,4,279.8,24.4,8,,2012-05-21T05:24:55,2012-05-21T19:29:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",22/05/12,20.2,9.1,14.3,20.2,8.6,14.3,4.6,55.3,0.3,100,4.17,rain,0,0,,14.4,215.9,,46.6,3.4,318.3,27.6,9,,2012-05-22T05:24:22,2012-05-22T19:29:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",23/05/12,22.7,6.8,15.4,22.7,5,15.1,3.4,50.1,0,0,0,,0,0,,15.1,288.8,,17.1,4,368.4,31.8,10,,2012-05-23T05:23:49,2012-05-23T19:30:34,0.08,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",24/05/12,26.2,7,17.2,26.2,5.1,16.9,2.6,42.8,0,0,0,,0,0,,13.7,322.5,,10.9,5.5,376.1,32.5,10,,2012-05-24T05:23:18,2012-05-24T19:31:15,0.11,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",25/05/12,22.9,10.9,16.5,22.9,10.9,16.5,6.1,54.2,2,100,4.17,rain,0,0,,20.2,141.3,,66.4,3.8,279.6,24.4,8,,2012-05-25T05:22:49,2012-05-25T19:31:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",26/05/12,21.6,9.6,15.8,21.6,8.2,15.6,7.3,60.9,4,100,8.33,rain,0,0,,20.9,149.5,,47.6,4,296.5,25.4,9,,2012-05-26T05:22:21,2012-05-26T19:32:36,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42027099999,remote"
"33.9804357,74.9374944",27/05/12,25.1,9.8,17.4,25.1,8.8,17.4,5.9,49.8,0,0,0,,0,0,,10.8,194.5,,17.1,4,335.5,29,10,,2012-05-27T05:21:55,2012-05-27T19:33:16,0.22,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",28/05/12,26.7,11.5,19,26.7,11.5,19,5.5,44.5,0,0,0,,0,0,,16.2,247.4,,19,3.5,348.7,30.1,10,,2012-05-28T05:21:31,2012-05-28T19:33:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",29/05/12,28.2,9.9,19.4,27.2,8.6,19.2,5.3,44.3,0,0,0,,0,0,,15.1,323.4,,12.1,5.5,364.1,31.4,10,,2012-05-29T05:21:08,2012-05-29T19:34:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",30/05/12,30.6,10.4,21,30.1,10.4,20.6,4.6,39.7,0,0,0,,0,0,,16.6,315.1,,7.3,5.4,372.8,32,10,,2012-05-30T05:20:46,2012-05-30T19:35:10,0.32,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",31/05/12,25.7,13.4,19.7,25.7,13.4,19.7,6.8,47.3,6,100,8.33,rain,0,0,,17.3,267.4,,30.6,3.5,300.3,25.8,8,,2012-05-31T05:20:26,2012-05-31T19:35:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",01/06/12,26.4,10.4,18.4,26.4,10.4,18.4,6.3,51.4,0.2,100,4.17,rain,0,0,,12.6,311.8,,28.1,4,351.8,30.5,10,,2012-06-01T05:20:08,2012-06-01T19:36:22,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",02/06/12,26.1,12.4,19.4,26.1,12.4,19.4,4.7,42.2,0,0,0,,0,0,,14.8,303.5,,22.4,5.5,340.7,29.5,10,,2012-06-02T05:19:52,2012-06-02T19:36:57,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",03/06/12,28.1,11.4,19,27.4,11.4,19,4.2,42.3,3,100,8.33,rain,0,0,,19.4,346.6,,24.4,4,358.1,31,10,,2012-06-03T05:19:36,2012-06-03T19:37:31,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",04/06/12,27,9.7,19.1,26.5,8.3,18.8,4.4,45.1,0.6,100,8.33,rain,0,0,,15.5,315.2,,16.8,4,374.9,32.5,10,,2012-06-04T05:19:23,2012-06-04T19:38:04,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",05/06/12,27,13.7,20.1,26.7,13.7,20.1,2.2,34.6,0,0,0,,0,0,,13.7,251.1,,26.1,3.8,372.1,32.1,10,,2012-06-05T05:19:11,2012-06-05T19:38:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",06/06/12,23.7,12.2,17.6,23.7,12.2,17.6,5.8,48.7,0.1,100,4.17,rain,0,0,,16.9,212.2,,85.6,3,231.9,20.3,9,,2012-06-06T05:19:01,2012-06-06T19:39:08,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",07/06/12,21,9,15.3,21,8.1,15.2,7.8,63.9,0.6,100,8.33,rain,0,0,,15.8,149.3,,61.1,3.5,244.3,21.2,9,,2012-06-07T05:18:52,2012-06-07T19:39:38,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",08/06/12,20.8,9.9,15.3,20.8,9,15.3,8.7,67.8,8,100,12.5,rain,0,0,,11.5,216.8,,58.1,3,268.2,23.2,8,,2012-06-08T05:18:45,2012-06-08T19:40:07,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42027099999,remote"
"33.9804357,74.9374944",09/06/12,24.9,13.5,17.9,24.9,13.5,17.9,14.4,81.5,35,100,12.5,rain,0,0,,14,188.5,,77.9,3,176.8,15.3,7,,2012-09-06T06:07:15,2012-09-06T18:49:16,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",09/06/12,22.2,8.9,16.1,22.2,7.7,16,8.2,62.5,0.3,100,12.5,rain,0,0,,12.2,209.5,,45.4,3.8,270.8,23.3,9,,2012-06-09T05:18:40,2012-06-09T19:40:35,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42027099999,remote"
"33.9804357,74.9374944",10/06/12,25.4,9.8,17.5,25.4,8.8,17.4,6.7,53.5,0.2,100,8.33,rain,0,0,,18.7,297.7,,38.2,4,330.9,28.6,9,,2012-06-10T05:18:36,2012-06-10T19:41:02,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",10/06/12,23.1,5.7,13.2,23.1,4,12.9,0.8,47.1,0,0,0,,0,0,,17.6,263.7,,4.2,3.4,256.6,22.3,9,,2012-10-06T06:28:20,2012-10-06T18:07:45,0.7,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",11/06/12,24,11.1,18,24,11.1,18,5.4,46.8,0.2,100,4.17,rain,0,0,,14.8,272.7,,30.4,4,355,30.6,10,,2012-06-11T05:18:33,2012-06-11T19:41:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",11/06/12,18.2,2.1,8,18.2,-0.4,7.4,-1.1,57.1,0,0,0,,0,0,,13.7,220,,12.3,2.6,185.7,16,7,,2012-11-06T06:54:18,2012-11-06T17:32:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",12/06/12,12.5,-0.8,5.4,12.5,-0.8,4.8,-7.9,45.8,0,0,0,,0,0,,11.5,90.5,,57.9,2,116.7,10,4,,2012-12-06T07:21:46,2012-12-06T17:20:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",12/06/12,25.2,10.4,18.2,25.2,10.4,18.2,6.3,50.8,0.3,100,4.17,rain,0,0,,14.8,265.5,,39.7,3.8,340.6,29.4,10,,2012-06-12T05:18:32,2012-06-12T19:41:53,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",13/06/12,25.9,12.2,19.4,25.9,12.2,19.4,5.3,44,0.6,100,4.17,rain,0,0,,19.8,216.3,,38.5,4,344.3,29.7,10,,2012-06-13T05:18:33,2012-06-13T19:42:16,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",14/06/12,27.5,12.5,20.2,26.4,12.5,20,4.9,40.9,0,0,0,,0,0,,14.8,264.4,,16.3,4,365,31.6,10,,2012-06-14T05:18:35,2012-06-14T19:42:39,0.82,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",15/06/12,28.4,13.8,21,27.4,13.8,20.8,5,38.9,0,0,0,,0,0,,16.6,286.4,,23.1,4,353.7,30.5,10,,2012-06-15T05:18:39,2012-06-15T19:43:00,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",16/06/12,29.4,13.9,21.6,27.9,13.9,21.3,4.3,35.3,0,0,0,,0,0,,16.2,297.2,,22.3,4,363.1,31.5,10,,2012-06-16T05:18:44,2012-06-16T19:43:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",17/06/12,28.2,15.2,21.9,27.8,15.2,21.7,5.9,38.7,0,0,0,,0,0,,15.1,291.5,,36.4,4,335.8,28.8,10,,2012-06-17T05:18:51,2012-06-17T19:43:38,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",18/06/12,27.9,13.3,20.3,27,13.3,20.1,7.3,46.7,0,0,0,,0,0,,14,340.3,,43.6,4,308.7,26.7,9,,2012-06-18T05:18:59,2012-06-18T19:43:55,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",19/06/12,27.4,12.3,20.4,27,12.3,20.4,7.8,47.8,0,0,0,,0,0,,15.1,224.2,,25.5,4,348.9,30.1,10,,2012-06-19T05:19:09,2012-06-19T19:44:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",20/06/12,29.9,13.3,21.7,28.9,13.3,21.4,7.4,43.2,0,0,0,,0,0,,17.6,247.2,,21.9,4,352.5,30.3,10,,2012-06-20T05:19:20,2012-06-20T19:44:25,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",21/06/12,31.2,15.9,23.3,30.2,15.9,22.9,7,39,0,0,0,,0,0,,18.4,273.8,,19.5,3.8,358.6,31.2,10,,2012-06-21T05:19:32,2012-06-21T19:44:38,0.06,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",22/06/12,31.2,16,23.7,30.7,16,23.4,7.5,39.4,0,0,0,,0,0,,18,242.9,,26.6,4,355.7,30.7,10,,2012-06-22T05:19:46,2012-06-22T19:44:49,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",23/06/12,30.1,14.1,22.5,29,14.1,22.2,7.2,40.4,0,0,0,,0,0,,19.1,289.6,,29.3,4,342.9,29.7,10,,2012-06-23T05:20:01,2012-06-23T19:44:59,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",24/06/12,27.5,13.9,21.5,27.1,13.9,21.3,7.3,42.5,0.7,100,25,rain,0,0,,16.6,212.7,,37.4,4,335.5,29.1,10,,2012-06-24T05:20:17,2012-06-24T19:45:08,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",25/06/12,26.6,12,19.5,26.6,12,19.5,8.7,54.3,3,100,8.33,rain,0,0,,19.1,261.7,,38.8,3.3,323.2,28.1,9,,2012-06-25T05:20:35,2012-06-25T19:45:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42027099999,remote"
"33.9804357,74.9374944",26/06/12,26,12.4,19.6,26,12.4,19.6,7.7,49.5,0,0,0,,0,0,,20.5,221.4,,35.8,3.8,323.7,28.1,10,,2012-06-26T05:20:54,2012-06-26T19:45:20,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",27/06/12,25.7,12,19.4,25.7,12,19.4,7.3,48.7,0.2,100,8.33,rain,0,0,,19.4,256.3,,31.4,4,326.8,28.1,9,,2012-06-27T05:21:14,2012-06-27T19:45:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",28/06/12,28.7,11.4,20.2,27.4,11.4,20.1,6.7,45.9,0,0,0,,0,0,,18.7,241.5,,23.9,4,360.7,31.2,10,,2012-06-28T05:21:36,2012-06-28T19:45:26,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",29/06/12,27.9,11.8,20.7,27.6,11.8,20.6,7.8,46.5,0,0,0,,0,0,,18.4,207.1,,34.8,4,329.6,28.7,10,,2012-06-29T05:21:58,2012-06-29T19:45:27,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",30/06/12,30.1,13.3,21.8,29.7,13.3,21.6,8.6,46.1,0,0,0,,0,0,,15.5,285,,24.1,4,334.4,28.9,10,,2012-06-30T05:22:22,2012-06-30T19:45:26,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",01/07/12,29.6,14.8,22.7,28.4,14.8,22.4,8.8,44.9,0,0,0,,0,0,,16.9,231.9,,29.7,4,332.4,28.7,10,,2012-07-01T05:22:46,2012-07-01T19:45:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",02/07/12,32.1,17.2,24.2,31.5,17.2,23.8,8.8,40,0,0,0,,0,0,,16.6,246.2,,30.9,4,316.6,27.3,9,,2012-07-02T05:23:12,2012-07-02T19:45:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",03/07/12,33.1,16.7,24.8,33.1,16.7,24.4,8.9,39.6,0,0,0,,0,0,,18.4,258.2,,10.4,3.1,357.3,31.1,10,,2012-07-03T05:23:39,2012-07-03T19:45:13,0.48,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",04/07/12,32.6,17.5,24.7,33.1,17.5,24.5,10,42.3,1.4,100,25,rain,0,0,,18.4,268.7,,28.5,3.8,336.7,29.1,10,,2012-07-04T05:24:07,2012-07-04T19:45:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",05/07/12,27.9,16,22.2,28.3,16,22.2,12.9,58.2,0.6,100,25,rain,0,0,,19.1,249.2,,37.7,2.8,308.4,26.7,9,,2012-07-05T05:24:36,2012-07-05T19:44:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42027099999,remote"
"33.9804357,74.9374944",06/07/12,31.2,14.5,22,31.2,14.5,22,13.9,63.1,5.7,100,41.67,rain,0,0,,19.8,200,,21.8,3.5,307.7,26.7,9,,2012-07-06T05:25:05,2012-07-06T19:44:46,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",07/07/12,30.7,14.2,22,30.2,14.2,21.9,12.8,60.6,0.6,100,4.17,rain,0,0,,19.4,264.9,,26.5,3.8,341.2,29.5,10,,2012-07-07T05:25:36,2012-07-07T19:44:34,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",08/07/12,29.1,15.1,21.6,28.5,15.1,21.4,11.8,58.5,0.3,100,12.5,rain,0,0,,22.3,234.1,,29.7,4,351,30.3,10,,2012-07-08T05:26:08,2012-07-08T19:44:20,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",09/07/12,29.6,14.3,21.4,29.7,14.3,21.3,12.9,62.1,1,100,4.17,rain,0,0,,18.7,234.8,,35,4,308,26.5,10,,2012-07-09T05:26:41,2012-07-09T19:44:05,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",09/07/12,23.4,13.5,18.2,23.4,13.5,18.2,14.1,78.4,0.3,100,4.17,rain,0,0,,14.8,223.4,,59.9,3,249.6,21.5,8,,2012-09-07T06:07:56,2012-09-07T18:47:54,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",10/07/12,31.1,15.3,22.6,30.8,15.3,22.5,13.7,61.6,1.5,100,25,rain,0,0,,18,236.5,,25.2,3.8,328.5,28.4,10,,2012-07-10T05:27:14,2012-07-10T19:43:48,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",10/07/12,20.7,6.1,13.3,20.7,4.4,13,2.1,51.6,0,0,0,,0,0,,16.6,221.2,,5.4,3.4,252.3,21.8,9,,2012-10-07T06:29:05,2012-10-07T18:06:26,0.73,Clear,Clear conditions throughout the day.,clear-day,"42027099999,remote"
"33.9804357,74.9374944",11/07/12,17.4,2.1,7.7,17.4,-0.2,7.1,-2,54.5,0,0,0,,0,0,,15.8,229.5,,35.4,2.4,190.4,16.5,7,,2012-11-07T06:55:14,2012-11-07T17:32:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",11/07/12,27.6,16,22.2,28.2,16,22.2,15.5,68.6,2.1,100,33.33,rain,0,0,,18.4,257.3,,41.5,4,292,25.4,9,,2012-07-11T05:27:48,2012-07-11T19:43:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42027099999,remote"
"33.9804357,74.9374944",12/07/12,13.9,-0.9,5.6,13.9,-0.9,5,-7.1,46.7,0,0,0,,0,0,,10.8,66,,80.5,2,111,9.7,4,,2012-12-07T07:22:34,2012-12-07T17:20:54,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42027099999,remote"
"33.9804357,74.9374944",12/07/12,27.6,15.8,20.9,28.2,15.8,20.9,15.5,73.4,4,100,41.67,rain,0,0,,17.6,246.7,,48.4,4,228,19.8,7,,2012-07-12T05:28:23,2012-07-12T19:43:09,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",13/07/12,22.6,15.8,19,22.6,15.8,19,15.7,82.2,5,100,4.17,rain,0,0,,22,222.7,,69.3,3.8,200.9,17.2,6,,2012-07-13T05:28:58,2012-07-13T19:42:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42027099999,remote"
"33.9804357,74.9374944",14/07/12,27.4,15.1,19.3,27.5,15.1,19.3,13.7,73,2,100,4.17,rain,0,0,,16.2,228.7,,62.1,3.5,231.1,20,8,,2012-07-14T05:29:35,2012-07-14T19:42:23,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42027099999,remote"
